Autonomous_System_Number,Information_Text,Regional_Internet_Registries,Address_IP,Autonomous_System_Number_date,Autonomous_System_Number_CIDR,Country_Code_Text
701,UUNET,arin,72.83.142.136,2005-06-24,72.83.0.0/16,US
701,UUNET,arin,72.84.227.118,2005-06-24,72.84.192.0/18,US
701,UUNET,arin,72.95.129.53,2005-06-24,72.95.128.0/17,US
701,UUNET,arin,96.241.230.7,2006-12-29,96.241.0.0/16,US
701,UUNET,arin,96.246.89.242,2006-12-29,96.246.0.0/17,US
701,UUNET,arin,96.254.141.18,2006-12-29,96.254.0.0/16,US
701,UUNET,arin,96.255.255.133,2006-12-29,96.255.0.0/16,US
701,UUNET,arin,98.109.199.86,2008-04-02,98.109.0.0/16,US
701,UUNET,arin,98.112.92.32,2008-04-02,98.112.0.0/16,US
701,UUNET,arin,98.116.44.34,2008-04-02,98.116.0.0/16,US
766,Entidad,ripencc,150.244.196.13,REDIRIS,150.244.0.0/16,ES
766,Entidad,ripencc,193.144.102.30,REDIRIS,193.144.0.0/14,ES
766,Entidad,ripencc,193.145.155.231,REDIRIS,193.144.0.0/14,ES
812,ROGERS-CABLE,arin,173.239.168.90,2010-04-20,173.239.128.0/18,CA
812,ROGERS-CABLE,arin,69.17.158.101,2002-12-30,69.17.128.0/18,CA
852,-,arin,205.236.14.80,ASN852,205.236.14.0/24,CA
852,-,arin,206.75.2.46,ASN852,206.75.0.0/16,CA
852,-,arin,207.134.195.100,ASN852,207.134.0.0/16,CA
852,-,arin,207.167.196.33,ASN852,207.167.196.0/22,CA
852,ASN852,arin,64.180.221.42,2000-08-04,64.180.0.0/16,CA
1136,KPN,ripencc,188.201.252.98,2009-06-05,188.200.0.0/14,NL
1136,KPN,ripencc,80.60.108.89,2001-06-15,80.60.0.0/16,NL
1136,KPN,ripencc,81.206.196.133,2002-10-16,81.206.0.0/16,NL
1136,KPN,ripencc,92.67.34.161,2007-06-19,92.64.0.0/14,NL
1136,KPN,ripencc,92.70.67.218,2007-06-19,92.68.0.0/14,NL
1161,Technische,ripencc,131.155.2.35,AS-TUE,131.155.0.0/16,NL
1213,HEAnet,ripencc,140.203.205.184,HEANET,140.203.0.0/16,IE
1213,HEAnet,ripencc,149.157.140.82,HEANET,149.157.0.0/16,IE
1221,ASN-TELSTRA,apnic,110.143.176.20,2010-12-23,110.143.0.0/16,AU
1221,ASN-TELSTRA,apnic,110.143.3.123,2010-12-23,110.143.0.0/16,AU
1221,ASN-TELSTRA,apnic,110.148.185.14,2009-04-20,110.144.0.0/13,AU
1221,ASN-TELSTRA,apnic,120.146.228.137,2008-04-09,120.144.0.0/13,AU
1221,ASN-TELSTRA,apnic,121.223.230.111,2007-02-09,121.208.0.0/12,AU
1221,Telstra,apnic,203.45.144.135,ASN-TELSTRA,203.40.0.0/13,AU
1237,Korea,apnic,150.183.249.3,KREONET-AS-KR,150.183.0.0/16,KR
1239,-,arin,208.28.184.12,SPRINTLINK,208.0.0.0/11,US
1239,-,arin,208.29.16.206,SPRINTLINK,208.0.0.0/11,US
1239,SPRINTLINK,arin,65.171.196.93,2000-09-19,65.168.0.0/14,US
1241,ForthnetGR,ripencc,212.251.78.22,FORTHNET-GR,212.251.64.0/18,GR
1249,-,arin,128.119.112.17,FIVE-COLLEGES-AS,128.119.0.0/16,US
1257,TELE2SE,ripencc,213.100.77.186,2000-04-03,213.100.0.0/14,SE
1267,Wind,ripencc,151.11.17.14,ASN-WIND,151.11.0.0/16,IT
1267,Wind,ripencc,151.11.249.60,ASN-WIND,151.11.0.0/16,IT
1267,Wind,ripencc,151.12.36.211,ASN-WIND,151.12.0.0/16,IT
1267,Wind,ripencc,151.16.186.100,ASN-WIND,151.16.0.0/16,IT
1267,Wind,ripencc,151.22.8.7,ASN-WIND,151.22.0.0/16,IT
1267,Wind,ripencc,151.26.207.246,ASN-WIND,151.26.0.0/16,IT
1267,Wind,ripencc,151.42.190.247,ASN-WIND,151.42.0.0/16,IT
1267,Wind,ripencc,151.42.69.214,ASN-WIND,151.42.0.0/16,IT
1267,Wind,ripencc,151.45.213.22,ASN-WIND,151.45.0.0/16,IT
1267,Wind,ripencc,151.45.240.41,ASN-WIND,151.45.0.0/16,IT
1267,Wind,ripencc,151.45.250.62,ASN-WIND,151.45.0.0/16,IT
1267,Wind,ripencc,151.50.48.27,ASN-WIND,151.50.0.0/16,IT
1267,Wind,ripencc,151.51.11.0,ASN-WIND,151.51.0.0/16,IT
1267,Wind,ripencc,151.58.235.142,ASN-WIND,151.58.0.0/16,IT
1267,Wind,ripencc,151.58.36.50,ASN-WIND,151.58.0.0/16,IT
1267,Wind,ripencc,151.69.229.122,ASN-WIND,151.69.0.0/16,IT
1267,Wind,ripencc,151.75.104.48,ASN-WIND,151.75.0.0/16,IT
1267,Wind,ripencc,212.141.54.156,ASN-WIND,212.141.0.0/18,IT
1267,ASN-WIND,ripencc,62.98.170.128,2000-08-23,62.98.0.0/16,IT
1267,ASN-WIND,ripencc,62.98.31.217,2000-08-23,62.98.0.0/16,IT
1312,-,arin,128.173.236.229,VA-TECH-AS,128.173.0.0/16,US
1343,NIMBUS,arin,173.39.225.73,2008-08-15,173.39.224.0/22,US
1616,CORELINK-US-ASN,arin,199.16.44.158,2011-10-10,199.16.44.0/23,US
1659,ERX-TANET-ASN1,apnic,120.105.97.100,2008-03-20,120.96.0.0/11,TW
1659,ERX-TANET-ASN1,apnic,120.105.97.118,2008-03-20,120.96.0.0/11,TW
1659,ERX-TANET-ASN1,apnic,120.107.149.65,2008-03-20,120.96.0.0/11,TW
1659,ERX-TANET-ASN1,apnic,120.113.173.92,2008-03-20,120.96.0.0/11,TW
1659,ERX-TANET-ASN1,apnic,120.113.70.54,2008-03-20,120.96.0.0/11,TW
1659,ERX-TANET-ASN1,apnic,120.114.136.111,2008-03-20,120.96.0.0/11,TW
1659,ERX-TANET-ASN1,apnic,120.124.129.144,2008-03-20,120.96.0.0/11,TW
1659,ERX-TANET-ASN1,apnic,120.124.16.147,2008-03-20,120.96.0.0/11,TW
1659,ERX-TANET-ASN1,apnic,120.125.115.23,2008-03-20,120.96.0.0/11,TW
1659,ERX-TANET-ASN1,apnic,120.125.118.9,2008-03-20,120.96.0.0/11,TW
1659,Taiwan,apnic,134.208.1.124,ERX-TANET-ASN1,134.208.0.0/16,TW
1659,Taiwan,apnic,134.208.2.129,ERX-TANET-ASN1,134.208.0.0/16,TW
1659,Taiwan,apnic,134.208.33.177,ERX-TANET-ASN1,134.208.0.0/16,TW
1659,Taiwan,apnic,140.116.102.89,ERX-TANET-ASN1,140.112.0.0/12,TW
1659,Taiwan,apnic,140.116.127.192,ERX-TANET-ASN1,140.112.0.0/12,TW
1659,Taiwan,apnic,140.116.72.132,ERX-TANET-ASN1,140.112.0.0/12,TW
1659,Taiwan,apnic,140.116.96.196,ERX-TANET-ASN1,140.112.0.0/12,TW
1659,Taiwan,apnic,140.119.169.124,ERX-TANET-ASN1,140.112.0.0/12,TW
1659,Taiwan,apnic,140.119.25.215,ERX-TANET-ASN1,140.112.0.0/12,TW
1659,Taiwan,apnic,140.119.61.161,ERX-TANET-ASN1,140.112.0.0/12,TW
1659,Taiwan,apnic,140.119.9.31,ERX-TANET-ASN1,140.112.0.0/12,TW
1659,Taiwan,apnic,140.120.224.222,ERX-TANET-ASN1,140.112.0.0/12,TW
1659,Taiwan,apnic,140.120.232.71,ERX-TANET-ASN1,140.112.0.0/12,TW
1659,Taiwan,apnic,140.121.197.238,ERX-TANET-ASN1,140.121.0.0/16,TW
1659,Taiwan,apnic,140.123.101.184,ERX-TANET-ASN1,140.112.0.0/12,TW
1659,Taiwan,apnic,140.123.107.141,ERX-TANET-ASN1,140.112.0.0/12,TW
1659,Taiwan,apnic,140.123.173.10,ERX-TANET-ASN1,140.112.0.0/12,TW
1659,Taiwan,apnic,140.123.230.38,ERX-TANET-ASN1,140.112.0.0/12,TW
1659,Taiwan,apnic,140.123.241.99,ERX-TANET-ASN1,140.112.0.0/12,TW
1659,Taiwan,apnic,140.124.181.57,ERX-TANET-ASN1,140.112.0.0/12,TW
1659,Taiwan,apnic,140.125.30.102,ERX-TANET-ASN1,140.112.0.0/12,TW
1659,Taiwan,apnic,140.125.84.33,ERX-TANET-ASN1,140.112.0.0/12,TW
1659,Taiwan,apnic,140.125.84.61,ERX-TANET-ASN1,140.112.0.0/12,TW
1659,Taiwan,apnic,140.127.241.150,ERX-TANET-ASN1,140.112.0.0/12,TW
1659,Taiwan,apnic,140.127.29.198,ERX-TANET-ASN1,140.112.0.0/12,TW
1659,Taiwan,apnic,140.127.62.6,ERX-TANET-ASN1,140.112.0.0/12,TW
1659,Taiwan,apnic,140.127.67.65,ERX-TANET-ASN1,140.112.0.0/12,TW
1659,Taiwan,apnic,140.127.89.187,ERX-TANET-ASN1,140.112.0.0/12,TW
1659,Taiwan,apnic,140.130.131.23,ERX-TANET-ASN1,140.128.0.0/13,TW
1659,Taiwan,apnic,140.137.126.112,ERX-TANET-ASN1,140.137.0.0/16,TW
1659,Taiwan,apnic,140.137.126.126,ERX-TANET-ASN1,140.137.0.0/16,TW
1659,Taiwan,apnic,140.137.126.142,ERX-TANET-ASN1,140.137.0.0/16,TW
1659,Taiwan,apnic,140.137.40.230,ERX-TANET-ASN1,140.137.0.0/16,TW
1659,Taiwan,apnic,140.138.20.1,ERX-TANET-ASN1,140.138.0.0/16,TW
1659,Taiwan,apnic,163.13.243.115,ERX-TANET-ASN1,163.13.0.0/16,TW
1659,Taiwan,apnic,163.14.72.34,ERX-TANET-ASN1,163.14.0.0/15,TW
1659,Taiwan,apnic,163.20.105.84,ERX-TANET-ASN1,163.16.0.0/13,TW
1659,Taiwan,apnic,163.21.172.130,ERX-TANET-ASN1,163.16.0.0/13,TW
1659,Taiwan,apnic,163.21.34.125,ERX-TANET-ASN1,163.16.0.0/13,TW
1659,Taiwan,apnic,163.22.128.1,ERX-TANET-ASN1,163.16.0.0/13,TW
1659,Taiwan,apnic,163.24.71.141,ERX-TANET-ASN1,163.24.0.0/14,TW
1659,Taiwan,apnic,163.30.107.195,ERX-TANET-ASN1,163.30.0.0/15,TW
1659,Taiwan,apnic,192.192.77.11,ERX-TANET-ASN1,192.192.0.0/16,TW
1659,Taiwan,apnic,203.71.150.55,ERX-TANET-ASN1,203.71.0.0/16,TW
1680,013,ripencc,194.90.47.227,NV-ASN,194.90.0.0/16,IL
1680,013,ripencc,212.150.134.131,NV-ASN,212.150.0.0/16,IL
1680,NV-ASN,ripencc,82.166.253.34,2003-08-06,82.166.0.0/16,IL
1706,-,arin,198.22.133.109,UNIV-ARIZ,198.22.133.0/24,US
1759,TeliaSonera,ripencc,195.156.234.180,TSF-IP-CORE,195.156.0.0/16,FI
1797,,lacnic,164.73.60.97,UruguayUY,164.73.0.0/16,UY
1836,GREEN,ripencc,80.254.168.99,2001-12-18,80.254.160.0/19,CH
1916,Rede,lacnic,150.165.237.5,Associação,150.165.0.0/16,BR
1916,Rede,lacnic,150.165.85.225,Associação,150.165.0.0/16,BR
1916,Rede,lacnic,150.165.9.241,Associação,150.165.0.0/16,BR
1916,Rede,lacnic,150.165.93.1,Associação,150.165.0.0/16,BR
1916,Associação,lacnic,200.133.254.218,2000-02-15,200.133.252.0/22,BR
1916,Associação,lacnic,200.17.134.59,2000-02-16,200.17.128.0/20,BR
1967,Middle,ripencc,144.122.167.240,METU-NET,144.122.0.0/16,TR
2018,,afrinic,168.172.64.47,TENET-1ZA,168.172.64.0/18,ZA
2055,-,arin,130.39.17.80,LSU-1,130.39.0.0/16,US
2107,ARNESSI,ripencc,194.249.151.188,ARNES-NET,194.249.0.0/16,SI
2107,ARNES-NET,ripencc,95.87.154.209,2009-02-03,95.87.128.0/18,SI
2116,ASN-CATCHCOM,ripencc,77.222.179.7,2007-04-16,77.222.160.0/19,NO
2118,OOO,ripencc,194.87.32.254,RELCOM-AS,194.87.32.0/24,RU
2119,Telenor,ripencc,193.213.35.41,TELENOR-NEXTEL,193.212.0.0/14,NO
2119,TELENOR-NEXTEL,ripencc,37.200.32.23,2012-03-21,37.200.0.0/18,NO
2119,TELENOR-NEXTEL,ripencc,85.224.141.72,2004-12-17,85.224.0.0/13,SE
2379,CENTURYLINK-LEGACY-EMBARQ-WNPK,arin,184.7.148.113,2009-06-23,184.7.128.0/19,US
2379,CENTURYLINK-LEGACY-EMBARQ-WNPK,arin,67.239.253.213,2008-01-14,67.239.240.0/20,US
2510,INFOWEB,apnic,124.25.69.235,2006-03-14,124.24.0.0/14,JP
2510,INFOWEB,apnic,125.2.217.15,2005-11-25,125.2.0.0/15,JP
2510,INFOWEB,apnic,58.1.224.66,2005-01-06,58.0.0.0/15,JP
2514,INFOSPHERE,apnic,116.58.182.193,2007-04-02,116.58.160.0/19,JP
2514,INFOSPHERE,apnic,124.146.215.51,2006-03-13,124.146.128.0/17,JP
2514,INFOSPHERE,apnic,124.146.215.54,2006-03-13,124.146.128.0/17,JP
2514,NTT,apnic,202.229.41.122,INFOSPHERE,202.229.0.0/17,JP
2514,INFOSPHERE,apnic,203.152.214.35,2005-08-04,203.152.192.0/19,JP
2514,INFOSPHERE,apnic,219.117.201.227,2002-03-07,219.117.192.0/18,JP
2514,INFOSPHERE,apnic,219.117.211.253,2002-03-07,219.117.192.0/18,JP
2516,KDDI,apnic,106.168.231.247,2011-03-15,106.168.0.0/16,JP
2516,KDDI,apnic,106.185.45.224,2011-03-15,106.185.0.0/17,JP
2516,KDDI,apnic,106.186.19.232,2011-03-15,106.186.0.0/18,JP
2516,KDDI,apnic,106.186.25.200,2011-03-15,106.186.0.0/18,JP
2516,KDDI,apnic,106.187.37.234,2011-03-15,106.187.0.0/18,JP
2516,KDDI,apnic,106.187.98.143,2011-03-15,106.187.64.0/18,JP
2516,KDDI,apnic,111.87.79.233,2009-06-12,111.87.0.0/17,JP
2516,KDDI,apnic,118.157.77.28,2008-07-30,118.157.0.0/16,JP
2516,KDDI,apnic,203.140.142.74,KDDI,203.140.128.0/19,JP
2516,KDDI,apnic,210.230.245.215,KDDI,210.230.128.0/17,JP
2516,KDDI,apnic,210.249.105.10,KDDI,210.249.0.0/17,JP
2516,KDDI,apnic,211.15.195.34,KDDI,211.15.128.0/17,JP
2516,KDDI,apnic,211.5.228.25,KDDI,211.5.0.0/16,JP
2518,BIGLOBE,apnic,119.243.98.36,2008-03-04,119.240.0.0/14,JP
2518,BIGLOBE,apnic,133.202.99.245,BIGLOBE,133.200.0.0/14,JP
2519,VECTANT,apnic,183.177.235.115,2009-11-30,183.177.128.0/17,JP
2519,VECTANT,apnic,202.215.127.130,VECTANT,202.215.0.0/16,JP
2519,VECTANT,apnic,220.247.94.24,2003-10-06,220.247.0.0/17,JP
2519,VECTANT,apnic,220.247.94.240,2003-10-06,220.247.0.0/17,JP
2519,VECTANT,apnic,222.228.18.221,2004-05-17,222.228.0.0/16,JP
2519,VECTANT,apnic,222.229.11.190,2004-06-08,222.229.0.0/18,JP
2527,SO-NET,apnic,124.219.165.94,2007-11-05,124.219.128.0/17,JP
2527,SO-NET,apnic,182.171.230.180,2010-04-07,182.168.0.0/14,JP
2527,SO-NET,apnic,223.132.57.235,2010-07-08,223.132.0.0/14,JP
2554,Yahoo,apnic,203.137.29.5,IDC2554,203.137.0.0/18,JP
2554,Yahoo,apnic,203.137.92.33,IDC2554,203.137.80.0/20,JP
2554,Yahoo,apnic,203.183.230.169,IDC2554,203.183.228.0/22,JP
2554,Yahoo,apnic,203.183.65.53,IDC2554,203.183.64.0/19,JP
2561,EUNEG,afrinic,195.246.41.213,2009-09-23,195.246.41.0/24,EG
2572,-,arin,198.209.24.60,MORENET,198.209.0.0/19,US
2607,Zdruzenie,ripencc,194.160.100.2,SANET,194.160.0.0/16,SK
2609,TN-BB-AS,afrinic,193.95.47.37,2001-04-02,193.95.0.0/17,TN
2609,TN-BB-AS,afrinic,41.231.53.25,2006-12-12,41.231.0.0/16,TN
2614,Agentia,ripencc,193.226.11.78,ROEDUNET,193.226.0.0/19,RO
2614,Agentia,ripencc,194.102.58.196,ROEDUNET,194.102.58.0/23,RO
2698,-,arin,129.186.190.150,IASTATE-AS,129.186.0.0/16,US
2828,-,arin,206.205.6.15,XO-AS15,206.205.0.0/16,US
2828,-,arin,206.205.67.73,XO-AS15,206.205.0.0/16,US
2828,-,arin,206.205.90.242,XO-AS15,206.205.0.0/16,US
2828,-,arin,207.110.31.76,XO-AS15,207.110.0.0/18,US
2828,-,arin,207.110.31.78,XO-AS15,207.110.0.0/18,US
2828,-,arin,207.8.90.17,XO-AS15,207.8.0.0/17,US
2828,XO-AS15,arin,64.221.57.243,2000-03-20,64.220.0.0/15,US
2828,XO-AS15,arin,67.89.227.3,2001-09-26,67.88.0.0/13,US
2846,UniversitetSE,ripencc,130.235.83.197,Lunds,130.235.0.0/16,SE
2848,MSU,ripencc,93.180.9.87,2011-08-04,93.180.0.0/18,RU
2854,LLC,ripencc,194.84.2.90,ROSPRINT-AS,194.84.0.0/16,RU
2854,LLC,ripencc,194.84.229.115,ROSPRINT-AS,194.84.0.0/16,RU
2854,LLC,ripencc,212.176.204.36,ROSPRINT-AS,212.176.192.0/19,RU
2856,BT-UK-AS,ripencc,213.122.179.69,2000-03-30,213.120.0.0/14,GB
2856,BT-UK-AS,ripencc,213.123.216.201,2000-03-30,213.120.0.0/14,GB
2856,BT-UK-AS,ripencc,217.34.46.37,2000-09-20,217.32.0.0/12,GB
2856,BT-UK-AS,ripencc,217.36.218.168,2000-09-20,217.32.0.0/12,GB
2856,BT-UK-AS,ripencc,31.52.190.230,2010-12-31,31.48.0.0/13,GB
2856,BT-UK-AS,ripencc,31.52.81.118,2010-12-31,31.48.0.0/13,GB
2856,BT-UK-AS,ripencc,31.54.63.3,2010-12-31,31.48.0.0/13,GB
2856,BT-UK-AS,ripencc,81.130.127.174,2002-07-25,81.128.0.0/12,GB
2856,BT-UK-AS,ripencc,81.130.229.192,2002-07-25,81.128.0.0/12,GB
2856,BT-UK-AS,ripencc,81.134.128.180,2002-07-25,81.128.0.0/12,GB
2856,BT-UK-AS,ripencc,81.134.7.168,2002-07-25,81.128.0.0/12,GB
2856,BT-UK-AS,ripencc,81.137.244.127,2002-07-25,81.128.0.0/12,GB
2856,BT-UK-AS,ripencc,81.137.54.125,2002-07-25,81.128.0.0/12,GB
2856,BT-UK-AS,ripencc,81.139.172.32,2002-07-25,81.128.0.0/12,GB
2856,BT-UK-AS,ripencc,81.149.12.77,2002-07-25,81.128.0.0/11,GB
2856,BT-UK-AS,ripencc,81.149.31.54,2002-07-25,81.128.0.0/11,GB
2856,BT-UK-AS,ripencc,81.149.45.46,2002-07-25,81.128.0.0/11,GB
2856,BT-UK-AS,ripencc,81.149.56.18,2002-07-25,81.128.0.0/11,GB
2856,BT-UK-AS,ripencc,81.149.60.117,2002-07-25,81.128.0.0/11,GB
2856,BT-UK-AS,ripencc,81.157.178.254,2002-07-25,81.128.0.0/11,GB
2856,BT-UK-AS,ripencc,86.128.241.221,2005-02-07,86.128.0.0/12,GB
2856,BT-UK-AS,ripencc,86.139.40.103,2005-02-07,86.128.0.0/12,GB
2856,BT-UK-AS,ripencc,86.143.231.252,2005-02-07,86.128.0.0/12,GB
2856,BT-UK-AS,ripencc,86.171.103.216,2005-02-07,86.128.0.0/10,GB
2860,NOS_COMUNICACOES,ripencc,79.168.81.100,2007-09-05,79.168.64.0/18,PT
2860,NOS_COMUNICACOES,ripencc,89.152.241.67,2006-02-07,89.152.192.0/18,PT
2878,ULRT-AS,ripencc,95.68.156.144,2008-11-13,95.68.128.0/18,RU
2878,ULRT-AS,ripencc,95.68.215.48,2008-11-13,95.68.192.0/19,RU
2907,Research,apnic,133.30.112.241,SINET-AS,133.30.0.0/16,JP
2907,Research,apnic,202.223.229.1,SINET-AS,202.223.128.0/17,JP
2914,-,arin,168.143.160.147,NTT-COMMUNICATIONS-2914,168.143.0.0/16,US
2914,NTT-COMMUNICATIONS-2914,apnic,61.58.35.74,2001-02-21,61.58.32.0/20,TW
2914,NTT-COMMUNICATIONS-2914,apnic,61.58.39.72,2001-02-21,61.58.32.0/20,TW
3188,ALASTYR,ripencc,5.2.81.203,2012-05-01,5.2.80.0/21,TR
3209,VODANET,ripencc,178.15.112.34,2010-01-12,178.0.0.0/12,DE
3209,VODANET,ripencc,188.111.53.168,2009-01-20,188.96.0.0/12,DE
3209,VODANET,ripencc,88.69.96.84,2005-08-15,88.64.0.0/12,DE
3209,VODANET,ripencc,88.78.10.192,2005-08-15,88.64.0.0/12,DE
3209,VODANET,ripencc,88.78.9.142,2005-08-15,88.64.0.0/12,DE
3209,VODANET,ripencc,92.217.76.226,2007-10-17,92.216.0.0/14,DE
3209,VODANET,ripencc,92.217.89.235,2007-10-17,92.216.0.0/14,DE
3215,Orange,ripencc,193.253.242.138,AS3215,193.253.192.0/18,FR
3215,Orange,ripencc,194.250.94.78,AS3215,194.250.0.0/16,FR
3215,Orange,ripencc,213.56.31.158,AS3215,213.56.0.0/16,FR
3215,AS3215,ripencc,217.108.47.190,2000-12-22,217.108.0.0/15,FR
3215,AS3215,ripencc,217.109.167.117,2000-12-22,217.108.0.0/15,FR
3215,AS3215,ripencc,217.128.192.156,2001-01-15,217.128.0.0/16,FR
3215,AS3215,ripencc,217.128.62.129,2001-01-15,217.128.0.0/16,FR
3215,AS3215,ripencc,80.13.102.54,2001-05-03,80.13.0.0/16,FR
3215,AS3215,ripencc,80.13.213.186,2001-05-03,80.13.0.0/16,FR
3215,AS3215,ripencc,80.14.122.19,2001-05-03,80.14.0.0/16,FR
3215,AS3215,ripencc,80.15.134.135,2001-05-03,80.15.128.0/18,FR
3215,AS3215,ripencc,80.15.154.165,2001-05-03,80.15.128.0/18,FR
3215,AS3215,ripencc,81.248.108.219,2003-02-13,81.248.64.0/18,FR
3215,AS3215,ripencc,81.248.31.39,2003-02-13,81.248.16.0/20,FR
3215,AS3215,ripencc,81.80.239.91,2002-03-26,81.80.0.0/16,FR
3215,AS3215,ripencc,81.80.69.50,2002-03-26,81.80.0.0/16,FR
3215,AS3215,ripencc,82.127.13.74,2003-10-21,82.127.0.0/16,FR
3215,AS3215,ripencc,82.127.146.154,2003-10-21,82.127.0.0/16,FR
3215,AS3215,ripencc,82.127.154.192,2003-10-21,82.127.0.0/16,FR
3215,AS3215,ripencc,83.114.115.11,2003-12-12,83.114.0.0/16,FR
3215,AS3215,ripencc,86.192.110.9,2005-03-02,86.192.0.0/17,FR
3215,AS3215,ripencc,86.192.189.109,2005-03-02,86.192.128.0/17,FR
3215,AS3215,ripencc,86.205.66.45,2005-03-02,86.205.0.0/16,FR
3215,AS3215,ripencc,90.19.66.171,2006-03-02,90.19.0.0/16,FR
3215,AS3215,ripencc,90.37.36.29,2006-03-02,90.37.0.0/16,FR
3215,AS3215,ripencc,90.40.0.132,2006-03-02,90.40.0.0/16,FR
3215,AS3215,ripencc,90.58.172.222,2006-03-02,90.58.0.0/16,FR
3215,AS3215,ripencc,90.80.224.52,2006-03-02,90.80.0.0/16,FR
3215,AS3215,ripencc,90.85.103.127,2006-03-02,90.85.0.0/16,FR
3215,AS3215,ripencc,92.137.41.122,2007-07-12,92.137.0.0/16,FR
3216,OJSC,ripencc,194.85.153.222,SOVAM-AS,194.85.128.0/19,RU
3216,OJSC,ripencc,195.218.186.167,SOVAM-AS,195.218.128.0/17,RU
3216,OJSC,ripencc,195.218.251.122,SOVAM-AS,195.218.128.0/17,RU
3216,OJSC,ripencc,195.222.185.86,SOVAM-AS,195.222.160.0/19,RU
3216,SOVAM-AS,ripencc,213.132.76.52,2000-03-02,213.132.76.0/24,RU
3216,SOVAM-AS,ripencc,62.231.21.89,2000-07-19,62.231.0.0/19,RU
3216,SOVAM-AS,ripencc,82.142.131.158,2003-09-09,82.142.128.0/18,RU
3216,SOVAM-AS,ripencc,82.142.150.8,2003-09-09,82.142.128.0/18,RU
3216,SOVAM-AS,ripencc,95.30.244.225,2008-10-10,95.30.0.0/16,RU
3217,SIMBIRSK-UL,ripencc,46.8.124.53,2010-09-07,46.8.112.0/20,RU
3223,VOXILITY,ripencc,109.163.234.5,2011-09-16,109.163.234.0/23,RO
3223,VOXILITY,ripencc,109.163.234.7,2011-09-16,109.163.234.0/23,RO
3223,VOXILITY,arin,198.251.80.243,2013-02-13,198.251.80.0/24,US
3223,VOXILITY,ripencc,93.115.82.54,2007-12-21,93.115.80.0/21,RO
3243,MEO-RESIDENCIAL,ripencc,2.82.24.20,2010-04-29,2.80.0.0/14,PT
3249,ESTPAK,ripencc,80.66.242.144,2004-06-30,80.66.240.0/20,EE
3257,GTT-BACKBONE,apnic,183.182.81.180,2009-12-03,183.182.80.0/22,HK
3257,GTT-BACKBONE,ripencc,77.67.17.107,2007-01-30,77.67.0.0/17,IE
3257,GTT-BACKBONE,ripencc,83.245.124.11,2004-04-14,83.245.124.0/24,GB
3262,SARENET,ripencc,194.30.58.215,SARENET,194.30.0.0/17,ES
3262,SARENET,ripencc,194.30.87.132,SARENET,194.30.0.0/17,ES
3269,Telecom,ripencc,151.99.166.243,ASN-IBSNAZ,151.99.0.0/16,IT
3269,ASN-IBSNAZ,ripencc,188.10.241.163,2009-02-05,188.10.0.0/16,IT
3269,ASN-IBSNAZ,ripencc,188.10.246.17,2009-02-05,188.10.0.0/16,IT
3269,ASN-IBSNAZ,ripencc,188.10.248.167,2009-02-05,188.10.0.0/16,IT
3269,ASN-IBSNAZ,ripencc,188.11.68.190,2009-02-05,188.11.0.0/16,IT
3269,ASN-IBSNAZ,ripencc,188.14.154.67,2009-02-05,188.14.0.0/16,IT
3269,ASN-IBSNAZ,ripencc,188.15.100.80,2009-02-05,188.15.0.0/16,IT
3269,ASN-IBSNAZ,ripencc,188.15.101.179,2009-02-05,188.15.0.0/16,IT
3269,ASN-IBSNAZ,ripencc,188.9.179.138,2009-02-05,188.9.0.0/16,IT
3269,Telecom,ripencc,194.243.166.99,ASN-IBSNAZ,194.243.0.0/16,IT
3269,Telecom,ripencc,195.103.246.122,ASN-IBSNAZ,195.103.0.0/16,IT
3269,Telecom,ripencc,195.31.0.114,ASN-IBSNAZ,195.31.0.0/16,IT
3269,ASN-IBSNAZ,ripencc,2.113.133.3,2010-04-13,2.112.0.0/15,IT
3269,ASN-IBSNAZ,ripencc,2.115.68.149,2010-04-13,2.114.0.0/15,IT
3269,Telecom,ripencc,212.131.0.58,ASN-IBSNAZ,212.131.0.0/16,IT
3269,Telecom,ripencc,212.131.225.247,ASN-IBSNAZ,212.131.128.0/17,IT
3269,Telecom,ripencc,212.210.169.7,ASN-IBSNAZ,212.210.0.0/16,IT
3269,ASN-IBSNAZ,ripencc,213.82.254.234,2000-05-24,213.82.0.0/16,IT
3269,ASN-IBSNAZ,ripencc,217.56.79.212,2000-10-27,217.56.0.0/14,IT
3269,ASN-IBSNAZ,ripencc,217.57.7.210,2000-10-27,217.56.0.0/14,IT
3269,ASN-IBSNAZ,ripencc,217.58.83.146,2000-10-27,217.56.0.0/14,IT
3269,ASN-IBSNAZ,ripencc,217.59.109.194,2000-10-27,217.56.0.0/14,IT
3269,ASN-IBSNAZ,ripencc,31.195.237.90,2011-04-21,31.195.0.0/16,IT
3269,ASN-IBSNAZ,ripencc,31.197.195.34,2011-04-21,31.196.0.0/15,IT
3269,ASN-IBSNAZ,ripencc,31.197.81.162,2011-04-21,31.196.0.0/15,IT
3269,ASN-IBSNAZ,ripencc,31.199.201.106,2011-04-21,31.198.0.0/15,IT
3269,ASN-IBSNAZ,ripencc,31.199.244.251,2011-04-21,31.198.0.0/15,IT
3269,ASN-IBSNAZ,ripencc,31.199.3.187,2011-04-21,31.198.0.0/15,IT
